шашав	adjective	който е лишен от разсъдък; луд, ненормален, побъркан.	Ненормален,бавен,глупав.	none
шега	noun	хитро замислена постъпка, действие, обикн. насочено срещу някого, с подигравателен или шеговит характер.	Извършено действие или изказани думи с цел забавление.	none
шега	noun	подигравка, присмех.	Извършено действие или изказани думи с цел забавление.	none
шовинизъм	noun	реакционна идеология и политика, свързани с признаване и проповядване превъзходството на една нация над друга, с разпалване на национална вражда и потисничество.	Краен национализъм, проповядващ превъзходство и господство на една нация над друга и разпалващ вражда или омраза между народите.	none
шпация	noun	прекъсване, пауза, разстояние между думите в текста.	Празен знак (водоравно разстояние) между думи, цифри и т.н. части на писмения текст.	none
щампа	noun	готова стереотипна фраза, установен начин на изразяване; шаблон.	Щампа е печат с някаква картинка или текст, който се отпечатва най-често на дрехи, чаши и други подобни. Поставянето и най-често става с ютия. Взимате бяла тениска и отпечатвате някоя картинка с щампа на нея.	none
ядосан	adjective	който е обхванат от яд, гняв, изпитва яд, гняв, силно е раздразнен, разгневен и бурно показва тези свои чувства.	Емоционално състояние, означаващо раздразнение, противоположно по значение на щастие и покой.	none
ядосан	adjective	който е обхванат от силна, неудържима ярост, гняв, омраза и под.; разярен, яростен, ядосан, афектиран.	Емоционално състояние, означаващо раздразнение, противоположно по значение на щастие и покой.	none
ярем	noun	състояние, положение на роб.	дървено приспособление, в което се впрягат едри домашни животни, използвани за работа — крави, биволи и др.	none
ярем	noun	състояние, положение на роб.	робство, експлоатация.	narrower
ястреб	noun	граблива птица с тъмносиви пера по гърба, къс клюн и остри дълги нокти.	Дневна граблива птица.	none
ятаган	noun	дълъг закривен турски нож.	Закривен меч с тъп връх.	none
спомен	noun	предмет, обикн. подарен, покрай който си спомняме за някого или нещо.	задържано, запазено впечатление за случка: знание или впечатление, което някой задържа или нещо съдържа за дадена личност, случка, отрязък от време или същност.	none
спомен	noun	това, което човек помни, има или възстановява в паметта си като следа от преживелици, впечатления и др.	задържано, запазено впечатление за случка: знание или впечатление, което някой задържа или нещо съдържа за дадена личност, случка, отрязък от време или същност.	exact
спомен	noun	литературно съчинение, в което се разказва за видяно и преживяно; мемоари.	задържано, запазено впечатление за случка: знание или впечатление, което някой задържа или нещо съдържа за дадена личност, случка, отрязък от време или същност.	none
статут	noun	положение, възможности, които има или в които се намира лице или предмет в определен момент.	Статут - това е гражданско състояние	none
тенденция	noun	множество от последователни мисли и действия в определена посока.	насока в развитието на нещо; склонност, стремление, тежнение.	none
тенденция	noun	множество от последователни мисли и действия в определена посока.	внушавана на други основна мисъл, насока в съчинение и др.	none
тенденция	noun	множество от последователни мисли и действия в определена посока.	предварително поставена цел, която изопачава истината; предумисъл, преднамереност, необективност.	none
тенденция	noun	естествено влечение у човека, готовност към определена дейност или прояви.	насока в развитието на нещо; склонност, стремление, тежнение.	none
тенденция	noun	естествено влечение у човека, готовност към определена дейност или прояви.	внушавана на други основна мисъл, насока в съчинение и др.	none
тенденция	noun	естествено влечение у човека, готовност към определена дейност или прояви.	предварително поставена цел, която изопачава истината; предумисъл, преднамереност, необективност.	none
тенденция	noun	насока, посока в развитието на нещо или стремеж, склонност, наклонност към нещо.	насока в развитието на нещо; склонност, стремление, тежнение.	exact
тенденция	noun	насока, посока в развитието на нещо или стремеж, склонност, наклонност към нещо.	внушавана на други основна мисъл, насока в съчинение и др.	none
тенденция	noun	насока, посока в развитието на нещо или стремеж, склонност, наклонност към нещо.	предварително поставена цел, която изопачава истината; предумисъл, преднамереност, необективност.	none
шествие	noun	тържествено движение на множество от хора, които преминават по улиците, марширувайки и под строй, обикновено на официални празници.	Тържествено, бавно движение на множество, на голяма група хора; процесия.	none
шествие	noun	тържествено шествие	Тържествено, бавно движение на множество, на голяма група хора; процесия.	none
шествие	noun	процесия към гробище за погребване на покойник.	Тържествено, бавно движение на множество, на голяма група хора; процесия.	none
юни	noun	шестият месец от годината.	Название на шестия месец в годината според Григорианския календар.	none
анализ	noun	проучване, разглеждане на отделни страни, елементи и свойства на предмети, събития, явления и под.; разбор.	разлагане на съставни части	none
анализ	noun	проучване, разглеждане на отделни страни, елементи и свойства на предмети, събития, явления и под.; разбор.	разбор	none
анализ	noun	проучване, разглеждане на отделни страни, елементи и свойства на предмети, събития, явления и под.; разбор.	разлагане	none
анализ	noun	метод на научно изследване, чрез който предметът на изследване се разчленява на съставните му части.	разлагане на съставни части	broader
анализ	noun	метод на научно изследване, чрез който предметът на изследване се разчленява на съставните му части.	разбор	none
анализ	noun	метод на научно изследване, чрез който предметът на изследване се разчленява на съставните му части.	разлагане	none
вероизповедание	noun	убеденост в съществуването, истинността на свръхестествени (религиозни или фантастични) същества и предмети, които контролират, направляват човешката съдба.	Набор от вярвания в свръхестествени сили и същества, както и поведение, наложено от тези вярвания.	none
вероизповедание	noun	система от религиозни вярвания и обреди.	Набор от вярвания в свръхестествени сили и същества, както и поведение, наложено от тези вярвания.	none
въобще	adverb	по отношение на всичко, цялостно, а не по, в отделни части, страни; въобще, изобщо.	Изобщо	none
въобще	adverb	в отрицателно изречение: никак, съвсем.	Изобщо	none
градина	noun	място, засадено с цветя, дървета или зеленчук, обикн. заградено и близо до селище.	открит кът, съдържащ един или повече видове растения, обикновено се отглеждат растенията, отглеждани за храна (зеленчукова градина) или декоративни цели (цветна градина).	exact
градина	noun	място, засадено с цветя, дървета или зеленчук, обикновено заградено.	открит кът, съдържащ един или повече видове растения, обикновено се отглеждат растенията, отглеждани за храна (зеленчукова градина) или декоративни цели (цветна градина).	exact
грижа	noun	усилия, дейност, старание, които някой полага за доброто на някого или нещо.	Дейност за благополучието на някого или нещо.	none
грижа	noun	действия, които някой полага за безопасността на някого или нещо.	Дейност за благополучието на някого или нещо.	none
грижа	noun	проява на внимание към другите.	Дейност за благополучието на някого или нещо.	none
грижа	noun	мъка, грижа.	Дейност за благополучието на някого или нещо.	none
грижа	noun	мисъл, която ангажира вниманието, усилията на някого.	Дейност за благополучието на някого или нещо.	none
грижа	noun	душевно вълнение, породено от мисълта за нещо неприятно, опасно, от трудно осъществима задача, цел и др.	Дейност за благополучието на някого или нещо.	none
коса	noun	прикрепено на дълга дръжка земеделско сечиво за рязане на трева	окосмяване на главата на човек.	none
коса	noun	прикрепено на дълга дръжка земеделско сечиво за рязане на трева	земеделско сечиво с извито острие и напречно разположена на него дълга дръжка, което се използва за рязане на трева.	exact
обикновен	adjective	който се среща, става, случва се най-често и е като другите, не се отличава с нищо от преобладаващия, стандартния тип.	Обикновен значи, че не се различава от стандартния, опростен или просто посредствен в цялата работа.	none
обикновен	adjective	който не е изтъкнат, не заема ръководна длъжност, не изпълнява ръководни функции; обикновен.	Обикновен значи, че не се различава от стандартния, опростен или просто посредствен в цялата работа.	none
обикновен	adjective	който е присъщ, характерен за някого или нещо, който характеризира редовната практика, действия на някого.	Обикновен значи, че не се различава от стандартния, опростен или просто посредствен в цялата работа.	none
обикновен	adjective	който следва общоприети норми.	Обикновен значи, че не се различава от стандартния, опростен или просто посредствен в цялата работа.	none
обикновен	adjective	който отговаря, който е съобразен с дадена норма, с определен стандарт.	Обикновен значи, че не се различава от стандартния, опростен или просто посредствен в цялата работа.	none
обикновен	adjective	който не се отличава с никакви качества, способности или особености и е като много други от същия вид.	Обикновен значи, че не се различава от стандартния, опростен или просто посредствен в цялата работа.	none
обикновен	adjective	съвсем обикновен, безинтересен, изтъркан поради много честата си употреба; тривиален.	Обикновен значи, че не се различава от стандартния, опростен или просто посредствен в цялата работа.	none
обикновен	adjective	който не се отличава с някакви качества или особености и е като много други от същия вид.	Обикновен значи, че не се различава от стандартния, опростен или просто посредствен в цялата работа.	none
обикновен	adjective	всекидневен, делничен, сух.	Обикновен значи, че не се различава от стандартния, опростен или просто посредствен в цялата работа.	none
понятие	noun	логически оформена обща мисъл за нещо, форма на мисленето, отразяваща съществените свойства, връзки и отношения на предметите и явленията; разбиране, схващане, мисъл за нещо.	вътрешен мисловен образ, в който се съдържат основно устойчиви и постоянно повтарящи се характеристики на предметите; форма на мислене, чрез която се обобщават предметите по съществените им признаци.	exact
понятие	noun	логически оформена обща мисъл за нещо, форма на мисленето, отразяваща съществените свойства, връзки и отношения на предметите и явленията; разбиране, схващане, мисъл за нещо.	представа, отразяваща действителността в съзнанието на човека и изразяваща отношението му към обкръжаващия го свят.	none
потенциал	noun	качества, възможности, способности на човек, група лица за осъществяване на нещо.	отношението на потенциалната енергия към големината на пробния заряд се нарича електричен потенциал или за по-кратко потенциал.	none
потенциал	noun	качества, възможности, способности на човек, група лица за осъществяване на нещо.	информационен потенциал - единената вероятност за знание и незнание; за всички познати и непознати неща във всичките им вероятностни форми.	none
потенциален	adjective	който може, но не е сигурно, да стане, да се случи, да се осъществи.	Възможно.	none
потенциален	adjective	за който се предполага, че е или може да бъде, да стане.	Възможно.	none
потенциален	adjective	който може да стане, да настъпи при известни условия; възможен, допустим.	Възможно.	none
практика	noun	типичен, редовен начин на действие или поведение някъде или на някого.	натрупани умения и опит в определена професия или дейност.	none
практика	noun	типичен, редовен начин на действие или поведение някъде или на някого.	част от образователния процес, в която се прилагат теоретичните познания в конкретна обстановка.	none
практика	noun	типичен, редовен начин на действие или поведение някъде или на някого.	работа по определен начин.	none
практика	noun	човешка дейност за прилагане на определени знания в работа, на дело.	натрупани умения и опит в определена професия или дейност.	none
практика	noun	човешка дейност за прилагане на определени знания в работа, на дело.	част от образователния процес, в която се прилагат теоретичните познания в конкретна обстановка.	none
практика	noun	човешка дейност за прилагане на определени знания в работа, на дело.	работа по определен начин.	none
практика	noun	упражняване на професия.	натрупани умения и опит в определена професия или дейност.	none
практика	noun	упражняване на професия.	част от образователния процес, в която се прилагат теоретичните познания в конкретна обстановка.	none
практика	noun	упражняване на професия.	работа по определен начин.	none
практика	noun	съвкупност от практически усвоени знания, умения и навици, придобити, натрупани чрез продължителна практика в дадена област.	натрупани умения и опит в определена професия или дейност.	exact
практика	noun	съвкупност от практически усвоени знания, умения и навици, придобити, натрупани чрез продължителна практика в дадена област.	част от образователния процес, в която се прилагат теоретичните познания в конкретна обстановка.	none
практика	noun	съвкупност от практически усвоени знания, умения и навици, придобити, натрупани чрез продължителна практика в дадена област.	работа по определен начин.	none
провал	noun	пълен неуспех, проваляне на започната работа.	неуспех в дадено начинание.	exact
провал	noun	изключително голям, пълен неуспех или поражение, обикновено в политическия или обществения живот.	неуспех в дадено начинание.	exact
провал	noun	пълен неуспех в някаква дейност.	неуспех в дадено начинание.	exact
пътуване	noun	придвижване от едно място до друго, преминаване на определено разстояние.	Минавам известно растояние пеша или с превозно средство.	none
пътуване	noun	придвижване с превозно средство (предимно с автомобил) от едно място до друго, с цел изминаване на по-големи разстояния.	Минавам известно растояние пеша или с превозно средство.	none
пътуване	noun	пътуване, ходене.	Минавам известно растояние пеша или с превозно средство.	none
скъп	adjective	който струва много пари, който има висока цена.	Имаш голяма цена.	none
скъп	adjective	който има прекалено висока цена, висока стойност.	Имаш голяма цена.	none
скъп	adjective	мил, любим, скъп, обичен	Имаш голяма цена.	none
скъп	adjective	който има висока цена, който има голяма парична стойност.	Имаш голяма цена.	none
скъп	adjective	който има голяма стойност.	Имаш голяма цена.	none
слънце	noun	небесно тяло, което е източник на светлина и топлина за планетите от слънчевата система.	небесното тяло, около което се въртят планетите и което е основен източник на светлина и топлина.	exact
слънце	noun	небесно тяло, което е източник на светлина и топлина за планетите от слънчевата система.	звезда.	none
слънце	noun	небесно тяло, което е източник на светлина и топлина за планетите от слънчевата система.	хелиозой	none
слънце	noun	постоянно небесно тяло със своя светлина.	небесното тяло, около което се въртят планетите и което е основен източник на светлина и топлина.	exact
слънце	noun	постоянно небесно тяло със своя светлина.	звезда.	none
слънце	noun	постоянно небесно тяло със своя светлина.	хелиозой	none
слънце	noun	небесно тяло, което излъчва топлина и светлина.	небесното тяло, около което се въртят планетите и което е основен източник на светлина и топлина.	exact
слънце	noun	небесно тяло, което излъчва топлина и светлина.	звезда.	none
слънце	noun	небесно тяло, което излъчва топлина и светлина.	хелиозой	none
бръмбар	noun	едро твърдокрило насекомо, което при хвърчене бръмчи, coleoptera	голям брой билогичен вид  твърдокрили насекоми.	broader
бръмбар	noun	едро твърдокрило насекомо, което при хвърчене бръмчи, coleoptera	прякор на два модела автомобили произведени от volkswagen.	none
бръмбар	noun	едро твърдокрило насекомо, което при хвърчене бръмчи, coleoptera	малко подслушвателно устройство.	none
бръмбар	noun	миниатюрно техническо устройство за подслушване.	голям брой билогичен вид  твърдокрили насекоми.	none
бръмбар	noun	миниатюрно техническо устройство за подслушване.	прякор на два модела автомобили произведени от volkswagen.	none
бръмбар	noun	миниатюрно техническо устройство за подслушване.	малко подслушвателно устройство.	exact
кратък	adjective	за реч, израз и под. - кратък, сбит, но изразителен.	Къс, недълъг.	none
кратък	adjective	който има малка или недостатъчна дължина.	Къс, недълъг.	none
кратък	adjective	който трае, продължава малко време.	Къс, недълъг.	none
кратък	adjective	който отминава бързо; скоропреходен.	Къс, недълъг.	none
кръчма	noun	заведение за консумация на алкохолни напитки.	Заведение, в което се сервират спиртни напитки и мезета.	none
кръчма	noun	заведение, в което се продават и се пият спиртни питиета (вино, ракия и др.)	Заведение, в което се сервират спиртни напитки и мезета.	none
представа	noun	начин на разбиране, виждане, преценка за даден предмет, обект, явление от действителността.	Образ на обект или явление, които възниква в съзнанието на човек	none
представа	noun	логически оформена обща мисъл за нещо, форма на мисленето, отразяваща съществените свойства, връзки и отношения на предметите и явленията; разбиране, схващане, мисъл за нещо.	Образ на обект или явление, които възниква в съзнанието на човек	none
представа	noun	сетивно впечатление, изградено върху усещанията отражение на действителността във формата на чувствен образ, даващ информация за обекта в неговата цялост	Образ на обект или явление, които възниква в съзнанието на човек	none
представа	noun	следа, образ, който остава в съзнанието от нещо възприето, преживяно, от въздействие на околната среда върху сетивата	Образ на обект или явление, които възниква в съзнанието на човек	none
пролет	noun	едно от четирите годишни времена, след зимата и преди лятото, когато дърветата и растенията се раззеленяват, цъфтят и растат.	Сезон след зимния и преди летния. Характеризира се с ярки цветове и приятен аромат, температурни колебания от минусови температури до задушаващи горещини. Възбужда въображението и е извор на вдъхновение за твореца. Понякога се изобразява като боса жена със светли коси, заобиколена от буйна зеленина.	none
стол	noun	заведение за обществено хранене при предприятие, учреждение, организация и пр.	мебел, която се използва за седене, и побира само един човек. столът се състои от крака, облегалка, седалка и понякога подпори за ръце.	none
стол	noun	заведение за обществено хранене при предприятие, учреждение, организация и пр.	място, където се продава и консумира храна, обикновено в училище, фабрика и др.	exact
стол	noun	вид мебел, със седалка, четири крака и облегалка, предназначена за сядане.	мебел, която се използва за седене, и побира само един човек. столът се състои от крака, облегалка, седалка и понякога подпори за ръце.	exact
стол	noun	вид мебел, със седалка, четири крака и облегалка, предназначена за сядане.	място, където се продава и консумира храна, обикновено в училище, фабрика и др.	none
стъпало	noun	всяка от хоризонталните, напречни плоски части, от които е съставена една стълба, на които се стъпва при изкачване или слизане.	Ред от дървени, каменни или др. издадени неща за качване и слизане.	none
стъпало	noun	стадий на важност, значимост, големина в развитието на нещо.	Ред от дървени, каменни или др. издадени неща за качване и слизане.	none
стъпало	noun	стадий в развитието на нещо.	Ред от дървени, каменни или др. издадени неща за качване и слизане.	none
стъпало	noun	долната част на крак, с която се стъпва.	Ред от дървени, каменни или др. издадени неща за качване и слизане.	none
стъпало	noun	съгласувам поведението си, действието си с нещо или някого.	Ред от дървени, каменни или др. издадени неща за качване и слизане.	none
съобщение	noun	кратко, обикновено лично, писмено съобщение.	Съобщение - сигнал, носещ определена информация.	none
съобщение	noun	предварително известие или напомняне за нещо предстоящо, обикновено идваща опасност или неприятност.	Съобщение - сигнал, носещ определена информация.	none
съобщение	noun	съобщение за нередност, опасност; предупреждение.	Съобщение - сигнал, носещ определена информация.	none
уста	noun	устни.	отвор на лицевата част на главата, който служи за поемане на храна, за говорене и дишане.	exact
уста	noun	устни.	майстор.	none
уста	noun	отвор в предната част на главата на човек или животно, през който се приема храна, говори се, както и пространството зад него, където се намира езикът, зъбите и др.	отвор на лицевата част на главата, който служи за поемане на храна, за говорене и дишане.	exact
уста	noun	отвор в предната част на главата на човек или животно, през който се приема храна, говори се, както и пространството зад него, където се намира езикът, зъбите и др.	майстор.	none
широк	adjective	голям по обем.	който е с голяма широчина.	none
широк	adjective	голям по обем.	който се разпростира върху голяма площ; просторен, обширен.	none
широк	adjective	който се простира на голяма площ; просторен, пространен, широк.	който е с голяма широчина.	none
широк	adjective	който се простира на голяма площ; просторен, пространен, широк.	който се разпростира върху голяма площ; просторен, обширен.	exact
широк	adjective	за дреха, обувка - който не е стегнат, който не е прилепнал добре, който не притиска.	който е с голяма широчина.	none
широк	adjective	за дреха, обувка - който не е стегнат, който не е прилепнал добре, който не притиска.	който се разпростира върху голяма площ; просторен, обширен.	none
широк	adjective	който е голям, има голям размер встрани, напряко на дължината.	който е с голяма широчина.	exact
широк	adjective	който е голям, има голям размер встрани, напряко на дължината.	който се разпростира върху голяма площ; просторен, обширен.	none
арест	noun	задържане на лице с криминални прояви от полицията.	задържане, затваряне в затвор;	exact
арест	noun	задържане на лице с криминални прояви от полицията.	помещение за задържане.	none
арест	noun	помещение, в което затварят задържаните под стража	задържане, затваряне в затвор;	none
арест	noun	помещение, в което затварят задържаните под стража	помещение за задържане.	exact
база	noun	територия, складове, работилници, специални помещения, запаси, необходими за снабдяване на военни.	База означава голямо място,хале.	none
база	noun	опорен пункт.	База означава голямо място,хале.	none
вето	noun	регламентирано, уговорено право на противопоставяне, осуетяване или отлагане на дадено решение	регламентирано право на противопоставяне или отлагане на дадено решение.	exact
вето	noun	заповед, нареждане нещо да не се върши, отсъствие на позволение за извършване на нещо.	регламентирано право на противопоставяне или отлагане на дадено решение.	none
влак	noun	превозно средство от скачени един за друг вагони, теглени от локомотив по релсов път.	Превозно средство, за много хора или голямо количество товар. Движи се по релси.	none
евтин	adjective	който струва сравнително малко пари и обикновено качеството му е по-ниско.	Човек, който не се отличава с висока морална стойност.	none
евтин	adjective	който няма голяма стойност и качества.	Човек, който не се отличава с висока морална стойност.	none
метод	noun	действия, средства да се постигне или осъществи нещо.	Подход за теоретически изследвания или за практическо осъществяване на нещо.	none
метод	noun	съвкупност от начини за постигане на определена цел.	Подход за теоретически изследвания или за практическо осъществяване на нещо.	none
напред	adverb	във време, което предхожда момента на говоренето; по-рано, в миналото, някога.	Да се движиш напред.	none
напред	adverb	на известно разстояние в права посока пред някого или нещо; отпред.	Да се движиш напред.	none
напред	adverb	по-рано във времето.	Да се движиш напред.	none
напред	adverb	в посока към по-нататъшно развитие, прогрес, усъвършенстване.	Да се движиш напред.	none
напред	adverb	накъдето сочи лицето, предната част на нещо.	Да се движиш напред.	none
напред	adverb	за следващ, бъдещ период с някакво времетраене.	Да се движиш напред.	none
санкция	noun	предвидено в закона наказание.	мерки против нарушителя на закон, договор, съглашение.	related
санкция	noun	предвидено в закона наказание.	потвърждаване на решение от по-висша инстанция.	none
таен	adjective	който се отнася до контрабанда.	Човек, който се крие и е потаен.	none
таен	adjective	таен, скрит, потаен.	Човек, който се крие и е потаен.	none
таен	adjective	достъпен само за доверени лица; таен, секретен.	Човек, който се крие и е потаен.	none
таен	adjective	таен, скрит.	Човек, който се крие и е потаен.	none
аргумент	noun	аргумент, факт, предмет и под., който помага да се установи истината за нещо.	Довод, факти и положения, привеждани в подкрепа на дадена теза.	none
аргумент	noun	в компютърните науки - връзка или стойност, която се дава на функция, процедура, команда или програма.	Довод, факти и положения, привеждани в подкрепа на дадена теза.	none
аргумент	noun	довод, доказателство	Довод, факти и положения, привеждани в подкрепа на дадена теза.	none
бряг	noun	място в непосредствена близост до море или река.	Ивица от сушата, непосредствено граничеща с вода (море, езеро, река и т.н.).	none
бряг	noun	тясна гранична ивица земя край вода (река, море, езеро и др.)	Ивица от сушата, непосредствено граничеща с вода (море, езеро, река и т.н.).	none
бряг	noun	тясна гранична ивица земя край вода (река, море, езеро, океан и др.)	Ивица от сушата, непосредствено граничеща с вода (море, езеро, река и т.н.).	none
едновременно	adverb	едновременно.	по едно и също време.	exact
едновременно	adverb	в едно и също време; едновременно, заедно с.	по едно и също време.	exact
знаме	noun	правоъгълно парче плат с определен цвят или цветове, служещо като емблема на държава или организация.	парче плат, който се използва за означение на държава, съюз, даване на указания и т.н.	exact
знаме	noun	правоъгълно парче плат с определен цвят или цветове, служещо като емблема на държава или организация.	висша цел.	none
